node_id,id,timestamp,CPUUsageMax,CPUUsageMin,CPUUsageAVG,MemoryUsageMax,MemoryUsageMin,MemoryUsageAVG,TailLatencyMax,TailLatencyMin,TailLatencyAVG,DiskFreeMax,DiskFreeMin,DiskFreeAVG,SwapMemory_max,SwapMemory_min,SwapMemory_avg,DiskIOCounterBusyTimeMax,DiskIOCounterBusyTimeMin,DiskIOCounterBusyTimeAVG,NetIOCounterDropinMax,NetIOCounterDropinMin,NetIOCounterDropinAVG,NetIOCounterDropoutMax,NetIOCounterDropoutMin,NetIOCounterDropoutAVG
2,2ccdae72-6dde-11f1-a5cf-c22bca0aa9c9,2026-06-22T02:00:42.704000,100.0,100.0,100.0,38.48255251428302,38.4761090439731,38.47868643209707,37.0,28.0,31.6,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64761.0,64739.0,64745.0,0.0,0.0,0.0,5.0,5.0,5.0
2,29ac19ea-6dde-11f1-abbe-95b1704e89fd,2026-06-22T02:00:37.450000,100.0,100.0,100.0,38.47631359858612,38.45053971734644,38.46854052329161,31.0,28.0,29.2,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64739.0,64661.0,64705.0,0.0,0.0,0.0,5.0,5.0,5.0
2,268bea88-6dde-11f1-a38e-30bb20bae057,2026-06-22T02:00:32.206000,100.0,99.7,99.94,38.44409624703651,38.43836871787214,38.43957559008892,35.0,28.0,30.4,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64661.0,64633.0,64644.6,0.0,0.0,0.0,5.0,5.0,5.0
2,236c9442-6dde-11f1-856f-57664f9af3f0,2026-06-22T02:00:26.968000,100.0,100.0,100.0,38.43847099517865,38.43202752486873,38.43343895169852,52.0,28.0,35.2,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64629.0,64555.0,64599.4,0.0,0.0,0.0,5.0,5.0,5.0
2,204c44ce-6dde-11f1-8be1-924692f6421b,2026-06-22T02:00:21.723000,100.0,100.0,100.0,38.43223207948174,38.42599316378483,38.43098429634236,46.0,28.0,33.6,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64555.0,64547.0,64548.6,0.0,0.0,0.0,5.0,5.0,5.0
2,1d225720-6dde-11f1-add7-c394d1965101,2026-06-22T02:00:16.415000,100.0,100.0,100.0,38.42599316378483,38.41944741616841,38.42339532019956,32.0,30.0,30.8,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64523.0,64503.0,64511.4,0.0,0.0,0.0,5.0,5.0,5.0
2,19fdc638-6dde-11f1-858a-8325084aecf7,2026-06-22T02:00:11.142000,100.0,100.0,100.0,38.41944741616841,38.40512859325747,38.41214481648383,37.0,29.0,31.8,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64503.0,64481.0,64489.8,0.0,0.0,0.0,5.0,5.0,5.0
2,16ded8de-6dde-11f1-9db5-83221c5e870d,2026-06-22T02:00:05.906000,100.0,100.0,100.0,38.39224165263763,38.386002736940725,38.38849830321949,31.0,27.0,28.8,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64481.0,64435.0,64453.4,0.0,0.0,0.0,5.0,5.0,5.0
2,13c16fb8-6dde-11f1-a866-159f3c087d47,2026-06-22T02:00:00.680000,100.0,99.7,99.94,38.3795592666308,38.373115796320874,38.37698187850683,32.0,30.0,30.8,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64435.0,64435.0,64435.0,0.0,0.0,0.0,5.0,5.0,5.0
2,10a0984a-6dde-11f1-bdd0-54298a4c1cf6,2026-06-22T01:59:55.432000,100.0,100.0,100.0,38.373320350933895,38.348569242759275,38.35589229790516,30.0,28.0,28.8,3315.0,3315.0,3315.0,2361.0,2361.0,2361.0,64419.0,64398.0,64405.6,0.0,0.0,0.0,5.0,5.0,5.0
