node_id,id,timestamp,CPUUsageMax,CPUUsageMin,CPUUsageAVG,MemoryUsageMax,MemoryUsageMin,MemoryUsageAVG,TailLatencyMax,TailLatencyMin,TailLatencyAVG,DiskFreeMax,DiskFreeMin,DiskFreeAVG,SwapMemory_max,SwapMemory_min,SwapMemory_avg,DiskIOCounterBusyTimeMax,DiskIOCounterBusyTimeMin,DiskIOCounterBusyTimeAVG,NetIOCounterDropinMax,NetIOCounterDropinMin,NetIOCounterDropinAVG,NetIOCounterDropoutMax,NetIOCounterDropoutMin,NetIOCounterDropoutAVG
3,2e3e7a8e-6dde-11f1-93c7-923170e2d481,2026-06-22T02:00:45.120000,100.0,100.0,100.0,26.894915288907526,26.894710734503725,26.894792556265248,37.0,27.0,30.8,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,193155.0,193124.0,193139.0,0.0,0.0,0.0,5.0,5.0,5.0
3,2b1d31f6-6dde-11f1-baf3-cce2b3d8be1f,2026-06-22T02:00:39.869000,100.0,100.0,100.0,26.90575667230896,26.89655172413793,26.902279247444348,38.0,28.0,30.8,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,193118.0,193080.0,193105.2,0.0,0.0,0.0,5.0,5.0,5.0
3,27fb2852-6dde-11f1-9da5-040b09b8aa3e,2026-06-22T02:00:34.613000,100.0,99.7,99.94,26.899517762993042,26.896654001339833,26.897308575431992,31.0,28.0,29.2,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,193080.0,193056.0,193069.6,0.0,0.0,0.0,5.0,5.0,5.0
3,24da09cc-6dde-11f1-bca4-5b421cd6ee90,2026-06-22T02:00:29.363000,100.0,100.0,100.0,26.90330201946335,26.897063110147435,26.8998655054795,30.0,28.0,29.2,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,193056.0,193012.0,193033.6,0.0,0.0,0.0,5.0,5.0,5.0
3,21bb933c-6dde-11f1-a74b-8b3b115b0586,2026-06-22T02:00:24.130000,100.0,100.0,100.0,26.892562913263816,26.89215380445622,26.89231744797926,34.0,28.0,31.0,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,193012.0,192984.0,193000.8,0.0,0.0,0.0,5.0,5.0,5.0
3,1e96b88a-6dde-11f1-9432-fb6bd9b9b1e0,2026-06-22T02:00:18.855000,100.0,100.0,100.0,26.897063110147435,26.8861194495441,26.891110576996834,31.0,27.0,28.2,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,192980.0,192926.0,192952.4,0.0,0.0,0.0,5.0,5.0,5.0
3,1b73a442-6dde-11f1-ae40-54e7656d995c,2026-06-22T02:00:13.592000,100.0,100.0,100.0,26.893892516888524,26.887346775966904,26.889924161454793,36.0,27.0,32.0,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,192926.0,192906.0,192914.0,0.0,0.0,0.0,5.0,5.0,5.0
3,185164d4-6dde-11f1-9404-459b0f85bc84,2026-06-22T02:00:08.335000,100.0,99.8,99.96000000000001,26.914654788874287,26.893892516888524,26.904181603399696,36.0,30.0,32.4,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,192890.0,192840.0,192862.4,0.0,0.0,0.0,5.0,5.0,5.0
3,152b3960-6dde-11f1-a5cf-d8ed7362855c,2026-06-22T02:00:03.051000,100.0,100.0,100.0,26.908722711164067,26.901767861434845,26.9052043754187,35.0,29.0,31.6,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,192840.0,192822.0,192829.2,0.0,0.0,0.0,5.0,5.0,5.0
3,120ab9cc-6dde-11f1-968c-60d730a68aa5,2026-06-22T01:59:57.805000,100.0,100.0,100.0,26.91598439249899,26.905961226712762,26.909704572302314,30.0,28.0,29.6,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,192798.0,192775.0,192783.2,0.0,0.0,0.0,5.0,5.0,5.0
3,0ee8e41c-6dde-11f1-91c4-09f4c2a70614,2026-06-22T01:59:52.550000,100.0,100.0,100.0,26.910052314788775,26.909745483183073,26.909868215825355,32.0,27.0,29.6,9258.0,9258.0,9258.0,3360.0,3360.0,3360.0,192775.0,192739.0,192754.6,0.0,0.0,0.0,5.0,5.0,5.0
